station_id,longitude,latitude,slow_count,fast_count,charge_count,TAZID
1656,114.021644,22.712304,35,0,35,691
1657,114.02169,22.542135,12,0,12,1114
1658,114.021862,22.635268,45,0,45,704
1659,114.022126,22.6314,6,0,6,704
1660,114.02222,22.529467,14,0,14,217
1661,114.02228,22.650054,4,0,4,709
1662,114.022326,22.647367,6,0,6,710
1663,114.022483,22.666759,6,6,12,712
1664,114.022483,22.666759,6,6,12,712
1665,114.022508,22.531382,8,0,8,217
1666,114.022973,22.648233,6,0,6,709
1667,114.02327,22.551826,25,0,25,1115
1668,114.023596,22.529755,6,0,6,217
1669,114.023725,22.530345,24,0,24,217
1670,114.024085,22.529828,13,0,13,217
1671,114.024208,22.531691,8,0,8,217
1672,114.024578,22.629094,15,0,15,704
1673,114.024582,22.534038,12,0,12,226
1674,114.024916,22.629079,6,0,6,704
1675,114.024997,22.633932,16,0,16,703
1676,114.025093,22.540127,5,0,5,1116
1677,114.02549,22.523506,18,0,18,217
1678,114.025523,22.653106,2,0,2,709
1679,114.025571,22.523102,12,0,12,217
1680,114.026021,22.635962,12,0,12,705
1681,114.026166,22.713154,0,58,58,690
1682,114.026166,22.713154,0,58,58,690
1683,114.026362,22.632913,4,0,4,703
1684,114.026501,22.551029,5,0,5,1115
1685,114.026552,22.69469,2,0,2,692
1686,114.026597,22.537611,18,0,18,226
1687,114.026818,22.735808,12,0,12,688
1688,114.026874,22.532492,4,0,4,226
1689,114.026965,22.666678,12,0,12,712
1690,114.026975,22.746707,12,0,12,682
1691,114.027743,22.627125,30,0,30,703
1692,114.027803,22.522153,6,0,6,217
1693,114.027927,22.73879,12,0,12,686
1694,114.027956,22.636802,12,0,12,705
1695,114.028093,22.736966,11,0,11,686
1696,114.028156,22.656206,12,0,12,709
1697,114.02847,22.60078,4,0,4,699
1698,114.028902,22.635972,4,0,4,705
1699,114.028928,22.62188,9,0,9,703
1700,114.028946,22.600645,2,0,2,699
1701,114.029184,22.601094,4,0,4,699
1702,114.029755,22.553619,6,0,6,1115
1703,114.029918,22.534794,2,0,2,227
1704,114.03006,22.533349,12,0,12,227
1705,114.030658,22.602767,11,0,11,699
1706,114.030658,22.602767,11,0,11,699
1707,114.031016,22.554933,6,0,6,1115
1708,114.03102,22.652169,24,0,24,709
1709,114.03102,22.652169,24,0,24,709
1710,114.031098,22.627558,10,2,12,703
1711,114.03111,22.632167,10,0,10,703
1712,114.031302,22.534946,6,0,6,227
1713,114.031318,22.628952,8,0,8,703
1714,114.031562,22.536352,6,0,6,227
1715,114.031654,22.641304,6,0,6,705
1716,114.031654,22.641304,6,0,6,705
1717,114.031901,22.531023,17,0,17,227
1718,114.031901,22.531023,16,0,16,227
1719,114.031998,22.632514,36,0,36,703
1720,114.032022,22.530696,24,0,24,227
1721,114.032022,22.530696,24,0,24,227
1722,114.032113,22.744423,0,38,38,682
1723,114.032113,22.744423,0,38,38,682
1724,114.032189,22.638566,6,0,6,705
1725,114.032269,22.557413,4,0,4,1110
1726,114.032531,22.660839,12,0,12,712
1727,114.032749,22.716766,36,0,36,690
1728,114.033093,22.631632,15,0,15,703
1729,114.033277,22.531661,3,0,3,227
1730,114.033293,22.531743,15,0,15,227
1731,114.03358,22.526772,6,0,6,1106
1732,114.033635,22.557084,3,0,3,1110
1733,114.033683,22.519079,9,0,9,1105
1734,114.033861,22.716042,12,0,12,690
1735,114.033898,22.62907,6,0,6,703
1736,114.034562,22.65901,6,0,6,712
1737,114.03502,22.518753,12,0,12,1105
1738,114.035049,22.554026,12,0,12,1109
1739,114.035066,22.631653,36,0,36,703
1740,114.035533,22.554058,2,0,2,1109
1741,114.035599,22.627436,4,2,6,703
1742,114.035692,22.657107,8,0,8,712
1743,114.035875,22.553756,3,0,3,1109
1744,114.036247,22.630556,5,0,5,703
1745,114.036508,22.556261,12,0,12,1110
1746,114.036602,22.558479,10,0,10,1110
1747,114.036761,22.570501,6,0,6,1170
1748,114.037064,22.659121,3,0,3,708
1749,114.037088,22.561208,4,0,4,1110
1750,114.037155,22.640178,12,0,12,705
1751,114.038114,22.552619,1,0,1,1109
1752,114.038511,22.669049,9,0,9,731
1753,114.038834,22.731123,12,0,12,686
1754,114.039017,22.633709,6,0,6,705
1755,114.039323,22.550918,5,0,5,1109
1756,114.039729,22.521541,6,0,6,1105
1757,114.040065,22.624989,12,0,12,703
1758,114.040114,22.525856,1,0,1,1106
1759,114.040146,22.659176,8,0,8,708
1760,114.040346,22.66929,12,0,12,731
1761,114.040452,22.542985,5,0,5,1107
1762,114.040526,22.629449,36,0,36,703
1763,114.040676,22.546292,1,0,1,1107
1764,114.04085,22.542457,3,0,3,1107
1765,114.041317,22.552652,6,0,6,1109
1766,114.041581,22.610124,6,0,6,701
1767,114.041934,22.567075,8,0,8,1171
1768,114.041963,22.74508,12,0,12,686
1769,114.041963,22.74508,18,0,18,686
1770,114.042145,22.60076,12,0,12,699
1771,114.042219,22.524452,2,0,2,1106
1772,114.042222,22.549568,3,0,3,1107
1773,114.042589,22.694073,9,0,9,698
1774,114.042651,22.55508,12,0,12,1109
1775,114.042879,22.52414,1,0,1,1106
1776,114.04302,22.745204,12,0,12,686
1777,114.043206,22.525249,6,0,6,1106
1778,114.043225,22.526506,1,0,1,1106
1779,114.043545,22.57041,6,0,6,1168
1780,114.043552,22.552808,6,0,6,1109
1781,114.043558,22.605921,6,0,6,701
1782,114.043575,22.554668,6,0,6,1109
1783,114.043593,22.554645,6,0,6,1109
1784,114.043632,22.571679,4,0,4,1170
1785,114.043763,22.603162,12,0,12,700
1786,114.043903,22.525873,3,0,3,1106
1787,114.043948,22.550893,3,0,3,1109
1788,114.043972,22.599271,10,0,10,699
1789,114.044008,22.551321,7,0,7,202
1790,114.04409,22.540048,5,0,5,227
1791,114.04409,22.540048,5,0,5,227
1792,114.044162,22.516626,18,0,18,1099
1793,114.04426,22.541976,2,0,2,1062
1794,114.044307,22.567009,6,0,6,1168
1795,114.044504,22.523942,2,0,2,1100
1796,114.044518,22.543329,3,0,3,1061
1797,114.044548,22.547544,3,0,3,1061
1798,114.044555,22.617513,3,0,3,702
1799,114.044574,22.597133,5,0,5,699
1800,114.044673,22.528979,4,0,4,1100
1801,114.044686,22.55458,4,0,4,202
1802,114.044698,22.547524,2,0,2,1061
1803,114.044711,22.527085,2,0,2,1106
1804,114.044954,22.56622,3,0,3,1168
1805,114.045182,22.564524,6,0,6,203
1806,114.04525,22.507381,12,0,12,223
1807,114.045666,22.526188,18,0,18,1100
1808,114.045739,22.570004,18,0,18,1168
1809,114.045764,22.546191,2,0,2,1061
1810,114.045873,22.723239,29,0,29,693
1811,114.045873,22.723239,0,15,15,693
1812,114.045873,22.723239,29,0,29,693
1813,114.045968,22.721363,10,0,10,693
1814,114.045986,22.568052,4,0,4,1168
1815,114.046011,22.543494,12,0,12,1061
1816,114.046142,22.593517,6,0,6,699
1817,114.046228,22.530288,24,0,24,1100
1818,114.046263,22.554647,5,0,5,202
1819,114.046272,22.571428,6,0,6,1168
1820,114.046855,22.598652,42,0,42,700
1821,114.046892,22.545902,3,0,3,1061
1822,114.047092,22.54791,6,0,6,1061
1823,114.047172,22.546775,2,0,2,1061
1824,114.04726,22.7296,0,12,12,693
1825,114.04726,22.7296,49,0,49,693
1826,114.04726,22.7296,49,0,49,693
1827,114.04727,22.506347,4,0,4,223
1828,114.047403,22.554129,3,0,3,202
1829,114.047872,22.560258,12,0,12,202
1830,114.048078,22.647557,0,20,20,708
1831,114.048099,22.673337,22,0,22,731
1832,114.048141,22.675134,12,0,12,731
1833,114.048288,22.672775,5,0,5,731
1834,114.048289,22.509056,54,0,54,223
1835,114.048537,22.541915,11,0,11,1062
1836,114.048948,22.748871,12,0,12,686
1837,114.049625,22.518818,1,0,1,1100
1838,114.049721,22.678851,0,20,20,732
1839,114.050752,22.525552,14,0,14,1100
1840,114.050819,22.602561,12,0,12,700
1841,114.050908,22.644829,10,0,10,739
1842,114.05091,22.543973,6,0,6,1061
1843,114.050993,22.707962,6,0,6,748
1844,114.050996,22.546141,34,0,34,1061
1845,114.051,22.526685,6,0,6,1100
1846,114.051028,22.707894,7,0,7,748
1847,114.051136,22.538613,6,0,6,1062
1848,114.051237,22.53791,6,0,6,1062
1849,114.051327,22.563223,3,0,3,203
1850,114.05142,22.517507,6,0,6,1101
1851,114.051511,22.670646,0,8,8,732
1852,114.052006,22.530039,3,0,3,1102
1853,114.052162,22.528082,13,0,13,1102
1854,114.052184,22.627171,20,0,20,702
1855,114.052184,22.627171,0,96,96,702
1856,114.052991,22.526755,12,0,12,1102
1857,114.053016,22.52257,2,0,2,1102
1858,114.053192,22.596059,12,0,12,700
1859,114.053299,22.634085,12,0,12,706
1860,114.053323,22.516533,3,0,3,1101
1861,114.053344,22.520186,18,0,18,1102
1862,114.053848,22.506227,12,0,12,223
1863,114.054052,22.544005,26,0,26,1061
1864,114.05407,22.53311,8,0,8,1062
1865,114.054089,22.524411,6,0,6,1102
1866,114.054204,22.527708,18,0,18,1102
1867,114.054217,22.509271,3,0,3,223
1868,114.054828,22.531407,3,0,3,1102
1869,114.055075,22.560536,6,0,6,202
1870,114.055197,22.524463,12,0,12,1102
1871,114.055945,22.569354,18,0,18,1172
1872,114.056,22.525033,3,0,3,1102
1873,114.056014,22.514032,3,0,3,223
1874,114.056066,22.525891,3,0,3,1102
1875,114.056089,22.695303,30,0,30,751
1876,114.056366,22.591356,6,0,6,681
1877,114.056394,22.561069,6,0,6,202
1878,114.056493,22.535743,26,0,26,1062
1879,114.056606,22.534995,5,0,5,1062
1880,114.056773,22.569782,10,0,10,1172
1881,114.056841,22.695302,30,0,30,751
1882,114.057063,22.534251,4,0,4,1062
1883,114.057327,22.526718,3,0,3,1102
1884,114.057356,22.508878,2,0,2,1102
1885,114.057376,22.522617,6,0,6,1102
1886,114.057378,22.51343,6,0,6,223
1887,114.057748,22.563612,8,0,8,204
1888,114.057758,22.535761,3,0,3,1062
1889,114.057964,22.560892,8,0,8,202
1890,114.057973,22.634546,12,0,12,706
1891,114.057997,22.570833,2,0,2,1172
1892,114.058097,22.533842,3,0,3,1062
1893,114.058219,22.671338,15,0,15,732
1894,114.058368,22.502405,0,4,4,223
1895,114.058372,22.536693,5,0,5,1062
1896,114.058399,22.50714,30,0,30,223
1897,114.058419,22.534817,11,0,11,1062
1898,114.05851,22.509541,8,0,8,223
1899,114.058643,22.56483,4,0,4,204
1900,114.058674,22.504121,2,0,2,223
1901,114.058696,22.52227,6,0,6,1102
1902,114.058912,22.694639,6,0,6,751
1903,114.058951,22.560531,6,0,6,202
1904,114.059013,22.590903,6,0,6,681
1905,114.059014,22.505615,12,0,12,223
1906,114.059287,22.693619,6,0,6,751
1907,114.059622,22.51861,11,0,11,1101
1908,114.059631,22.618396,12,0,12,745
1909,114.059874,22.546939,23,0,23,1061
1910,114.059874,22.546939,54,0,54,1061
1911,114.05995,22.510273,10,0,10,223
1912,114.059951,22.564041,6,0,6,204
1913,114.060043,22.572388,7,0,7,1172
1914,114.060064,22.593201,6,0,6,681
1915,114.060321,22.563358,6,0,6,204
1916,114.060394,22.567143,4,0,4,204
1917,114.060564,22.510686,6,0,6,223
1918,114.060621,22.664709,16,0,16,741
1919,114.060621,22.664709,15,0,15,741
1920,114.061126,22.505599,9,0,9,223
1921,114.06118,22.510362,6,0,6,223
1922,114.061227,22.51783,13,0,13,224
1923,114.061227,22.51783,16,0,16,224
1924,114.061361,22.520958,5,0,5,1104
1925,114.061546,22.571183,2,0,2,1173
1926,114.061634,22.570021,3,0,3,1173
1927,114.061647,22.51103,18,0,18,223
1928,114.061731,22.515192,2,0,2,224
1929,114.061743,22.513999,3,0,3,224
1930,114.061747,22.534352,24,2,26,1062
1931,114.061747,22.534352,50,0,50,1062
1932,114.062451,22.534218,28,0,28,1062
1933,114.062534,22.567994,5,0,5,204
1934,114.062703,22.514224,4,0,4,224
1935,114.062839,22.631418,6,0,6,706
1936,114.062954,22.514398,6,0,6,224
1937,114.063068,22.607652,12,0,12,700
1938,114.06339,22.515563,6,0,6,224
1939,114.063747,22.524166,12,0,12,1104
1940,114.063909,22.53332,12,0,12,206
1941,114.064015,22.532151,10,0,10,206
1942,114.064053,22.542943,9,0,9,206
1943,114.06409,22.573763,6,0,6,1173
1944,114.064322,22.690736,8,0,8,733
1945,114.064348,22.690969,3,0,3,733
1946,114.064502,22.545418,3,0,3,205
1947,114.064556,22.521438,3,0,3,224
1948,114.064676,22.54205,41,0,41,206
1949,114.064676,22.54205,41,0,41,206
1950,114.064723,22.520741,6,0,6,224
1951,114.064988,22.625688,16,0,16,745
1952,114.06504,22.542691,30,0,30,206
1953,114.06504,22.542691,30,0,30,206
1954,114.065204,22.57143,6,0,6,1173
1955,114.065332,22.516789,0,3,3,224
1956,114.065483,22.651259,6,0,6,744
1957,114.065613,22.65176,18,0,18,744
1958,114.065799,22.651336,18,0,18,744
1959,114.06583,22.522972,12,0,12,224
1960,114.065838,22.658375,10,0,10,744
1961,114.065879,22.522938,12,0,12,224
1962,114.065988,22.546215,12,0,12,205
1963,114.066001,22.61317,9,0,9,700
1964,114.066109,22.521753,6,0,6,224
1965,114.0665,22.690363,3,0,3,733
1966,114.066576,22.543637,30,0,30,205
1967,114.066648,22.530307,10,0,10,1104
1968,114.066654,22.538933,21,0,21,206
1969,114.066796,22.522986,6,0,6,224
1970,114.066911,22.5584,18,0,18,204
1971,114.066948,22.547198,8,0,8,205
1972,114.066948,22.547198,6,0,6,205
1973,114.066985,22.524753,12,0,12,224
1974,114.067044,22.681487,7,0,7,729
1975,114.067055,22.532132,6,0,6,206
1976,114.067089,22.518394,6,0,6,224
1977,114.067134,22.523979,4,0,4,224
1978,114.067192,22.561121,6,0,6,204
1979,114.067247,22.525082,3,0,3,224
1980,114.067379,22.532225,24,0,24,206
1981,114.067448,22.538885,15,0,15,206
1982,114.067467,22.624271,12,0,12,746
1983,114.067697,22.572312,3,0,3,1173
1984,114.067942,22.570995,6,0,6,1173
1985,114.068004,22.624811,3,0,3,746
1986,114.068171,22.649673,9,0,9,744
1987,114.068186,22.653259,0,38,38,744
1988,114.068445,22.536868,6,0,6,216
1989,114.068553,22.689256,3,0,3,733
1990,114.068679,22.69148,7,0,7,733
1991,114.0688,22.57208,6,0,6,1173
1992,114.068966,22.543127,12,0,12,216
1993,114.068972,22.61162,21,0,21,746
1994,114.069015,22.571628,12,0,12,1173
1995,114.069183,22.565126,40,0,40,215
1996,114.069259,22.688085,106,0,106,733
1997,114.069987,22.716711,12,0,12,728
1998,114.069997,22.614995,1,0,1,746
1999,114.070456,22.52366,2,0,2,224
2000,114.070788,22.523014,6,0,6,224
2001,114.071013,22.61815,28,0,28,746
2002,114.071079,22.612841,17,0,17,716
2003,114.071156,22.527224,2,0,2,224
2004,114.071955,22.620756,12,0,12,746
2005,114.072074,22.646735,10,0,10,744
2006,114.073839,22.616327,12,0,12,716
2007,114.073839,22.616327,12,0,12,716
2008,114.073996,22.614615,36,0,36,716
2009,114.07417,22.617325,58,0,58,716
2010,114.074193,22.515924,6,0,6,224
2011,114.074402,22.690517,0,20,20,729
2012,114.074715,22.543693,6,0,6,216
2013,114.075174,22.659094,10,0,10,741
2014,114.07694,22.630981,6,0,6,1026
2015,114.076978,22.621193,38,0,38,746
2016,114.076987,22.567154,12,0,12,215
2017,114.077107,22.659641,12,0,12,741
2018,114.077196,22.65641,12,0,12,737
2019,114.078254,22.536822,3,0,3,214
2020,114.078839,22.634511,6,0,6,1026
2021,114.079601,22.633593,5,0,5,1026
2022,114.079977,22.644616,18,0,18,737
2023,114.080907,22.623125,0,6,6,716
2024,114.080907,22.623125,0,6,6,716
2025,114.080989,22.633042,6,0,6,1026
2026,114.081082,22.535963,6,0,6,214
2027,114.082025,22.682578,12,0,12,729
2028,114.082138,22.708382,0,16,16,728
2029,114.082138,22.708382,0,16,16,728
2030,114.082138,22.708382,0,28,28,728
2031,114.082138,22.708382,0,28,28,728
2032,114.082419,22.546174,9,0,9,1063
2033,114.082759,22.654276,6,0,6,737
2034,114.083356,22.624866,6,0,6,716
2035,114.083568,22.539208,3,0,3,213
2036,114.084059,22.548674,10,0,10,1064
2037,114.085021,22.530012,4,0,4,213
2038,114.085663,22.571655,0,1,1,119
2039,114.085976,22.532607,24,0,24,213
2040,114.086178,22.532804,4,0,4,213
2041,114.08633,22.629165,0,54,54,1026
2042,114.086961,22.575867,3,0,3,121
2043,114.086975,22.697647,10,0,10,728
2044,114.087581,22.535984,6,0,6,213
2045,114.088638,22.54017,6,0,6,213
2046,114.089074,22.571362,6,0,6,119
2047,114.089928,22.706775,0,19,19,735
2048,114.089928,22.706775,0,19,19,735
2049,114.089945,22.638053,12,0,12,783
2050,114.089966,22.635825,12,0,12,783
2051,114.090044,22.570965,6,0,6,119
2052,114.091014,22.53638,3,0,3,213
2053,114.092513,22.533704,3,0,3,213
2054,114.092926,22.553181,6,0,6,211
2055,114.093001,22.551326,6,0,6,212
2056,114.093266,22.568423,6,0,6,119
2057,114.094768,22.544345,12,0,12,212
2058,114.095035,22.552091,12,0,12,211
2059,114.095187,22.704937,0,26,26,775
2060,114.095187,22.704937,0,26,26,775
2061,114.095443,22.547058,3,0,3,212
2062,114.095517,22.53903,4,0,4,213
2063,114.096934,22.540144,5,0,5,213
2064,114.096978,22.538175,12,0,12,213
2065,114.097493,22.551725,6,0,6,212
2066,114.097808,22.563943,6,0,6,208
2067,114.097899,22.564484,7,0,7,208
2068,114.098984,22.552116,3,0,3,1121
2069,114.099783,22.539617,12,0,12,102
2070,114.100803,22.563115,15,0,15,1126
2071,114.101209,22.625045,102,0,102,965
2072,114.101647,22.567775,4,0,4,1125
2073,114.101861,22.564367,9,0,9,1126
2074,114.10187,22.5525,3,0,3,1122
2075,114.102079,22.602804,12,0,12,967
2076,114.102366,22.536434,3,0,3,102
2077,114.102541,22.707336,0,12,12,806
2078,114.103032,22.562183,10,0,10,1126
2079,114.103192,22.558398,6,0,6,1121
2080,114.103245,22.562474,24,0,24,1126
2081,114.103439,22.613261,27,0,27,965
2082,114.103548,22.624386,24,0,24,966
2083,114.103848,22.626514,70,0,70,795
2084,114.103966,22.538029,12,0,12,102
2085,114.103998,22.624303,80,0,80,966
2086,114.104294,22.611468,18,0,18,966
2087,114.104702,22.611474,12,0,12,966
2088,114.104779,22.624926,12,0,12,795
2089,114.104934,22.545534,6,0,6,1122
2090,114.104966,22.546067,6,0,6,1122
2091,114.105277,22.545241,6,0,6,1122
2092,114.105314,22.550542,18,0,18,1122
2093,114.105314,22.550542,12,0,12,1122
2094,114.105538,22.552862,5,0,5,1122
2095,114.105663,22.539278,0,3,3,102
2096,114.105736,22.554161,8,0,8,1121
2097,114.106376,22.584902,6,0,6,1131
2098,114.106492,22.586961,0,86,86,1131
2099,114.106492,22.586961,0,70,70,1131
2100,114.106492,22.586961,0,70,70,1131
2101,114.10666,22.569612,6,0,6,1125
2102,114.106792,22.533902,18,0,18,1120
2103,114.106953,22.533986,36,0,36,1120
2104,114.106996,22.616438,18,0,18,966
2105,114.107023,22.595678,12,0,12,967
2106,114.107042,22.555516,14,0,14,1121
2107,114.10737,22.53956,6,0,6,1120
2108,114.107556,22.594503,6,0,6,1163
2109,114.107729,22.535133,5,0,5,1120
2110,114.107819,22.555318,6,0,6,1121
2111,114.107833,22.559771,6,0,6,1124
2112,114.107969,22.540577,2,0,2,1120
2113,114.108052,22.62382,8,0,8,795
2114,114.108052,22.62382,8,0,8,795
2115,114.108075,22.542674,6,0,6,1120
2116,114.108547,22.540539,6,0,6,1120
2117,114.108731,22.5338,18,0,18,1120
2118,114.109352,22.540594,16,0,16,1120
2119,114.109352,22.540594,16,0,16,1120
2120,114.109366,22.53626,10,0,10,1120
2121,114.109376,22.559902,6,0,6,1124
2122,114.109398,22.549683,6,0,6,1122
2123,114.109765,22.58963,4,0,4,1138
2124,114.110003,22.572651,6,0,6,1124
2125,114.110013,22.541075,0,1,1,1120
2126,114.110176,22.594104,3,0,3,1164
2127,114.11051,22.55545,12,0,12,104
2128,114.110524,22.618137,45,0,45,966
2129,114.110524,22.618137,66,0,66,966
2130,114.110969,22.593903,10,0,10,1164
2131,114.110972,22.548991,5,0,5,104
2132,114.111163,22.591227,6,0,6,1138
2133,114.111247,22.566896,6,0,6,1124
2134,114.111376,22.628281,12,0,12,795
2135,114.111378,22.605216,12,0,12,1163
2136,114.112,22.61371,6,0,6,966
2137,114.112139,22.53963,12,0,12,1120
2138,114.112399,22.574182,0,37,37,1124
2139,114.112399,22.574182,0,37,37,1124
2140,114.112401,22.543339,6,0,6,1119
2141,114.11246,22.651252,6,0,6,802
2142,114.112605,22.595404,12,0,12,1164
2143,114.112734,22.534084,8,0,8,1120
2144,114.113351,22.649804,6,0,6,802
2145,114.113831,22.53834,6,0,6,1119
2146,114.113921,22.574039,11,0,11,115
2147,114.114015,22.595637,10,0,10,1164
2148,114.114493,22.543569,32,0,32,1119
2149,114.114493,22.543569,32,0,32,1119
2150,114.114584,22.611487,4,0,4,799
2151,114.114883,22.650269,34,0,34,802
2152,114.115226,22.534342,8,0,8,1119
2153,114.115226,22.534342,8,0,8,1119
2154,114.115531,22.536688,6,0,6,1119
2155,114.115531,22.536688,6,0,6,1119
2156,114.115588,22.6072,6,0,6,799
2157,114.115894,22.656069,12,0,12,802
2158,114.116112,22.607966,9,0,9,799
2159,114.11624,22.558061,2,0,2,104
2160,114.116405,22.574419,12,0,12,115
2161,114.11661,22.579,43,0,43,1137
2162,114.11661,22.579,43,0,43,1137
2163,114.117133,22.606366,34,0,34,799
2164,114.117167,22.648621,12,0,12,805
2165,114.117286,22.54421,1,0,1,106
2166,114.117329,22.613633,24,0,24,799
2167,114.117989,22.535828,10,0,10,1119
2168,114.11911,22.693393,56,0,56,809
2169,114.119249,22.585026,12,0,12,1137
2170,114.119255,22.537699,20,0,20,1119
2171,114.119307,22.548148,6,0,6,105
2172,114.119388,22.542734,16,0,16,106
2173,114.119416,22.541244,12,0,12,1119
2174,114.119416,22.541244,20,0,20,1119
2175,114.119618,22.581101,20,0,20,1137
2176,114.120011,22.543209,1,0,1,106
2177,114.120024,22.555031,4,0,4,105
2178,114.120186,22.55928,9,0,9,111
2179,114.120191,22.555374,4,0,4,105
2180,114.120259,22.681643,0,12,12,781
2181,114.120259,22.681643,0,12,12,781
2182,114.120443,22.547744,6,0,6,105
2183,114.120736,22.684912,6,0,6,809
2184,114.121059,22.597764,4,0,4,1164
2185,114.121143,22.550343,4,0,4,105
2186,114.121201,22.577544,0,87,87,1137
2187,114.121201,22.577544,0,87,87,1137
2188,114.121224,22.681845,11,0,11,781
2189,114.121224,22.681845,11,0,11,781
2190,114.121234,22.610245,2,12,14,799
2191,114.121266,22.582333,2,0,2,1137
2192,114.12136,22.533659,6,0,6,1119
2193,114.121466,22.652676,0,28,28,805
2194,114.121593,22.544974,3,0,3,106
2195,114.12177,22.607928,6,0,6,1166
2196,114.121773,22.59678,6,0,6,1164
2197,114.121943,22.585337,4,0,4,1137
2198,114.121985,22.586413,12,0,12,1137
2199,114.12211,22.60597,6,0,6,1166
2200,114.122204,22.549756,6,0,6,105
2201,114.122269,22.541043,12,0,12,106
2202,114.122505,22.536754,7,0,7,1119
2203,114.122582,22.549527,20,0,20,105
2204,114.122822,22.583215,5,0,5,1137
2205,114.122837,22.542639,60,0,60,106
2206,114.123166,22.551099,6,0,6,105
2207,114.123217,22.595835,3,0,3,1164
2208,114.123278,22.567738,3,0,3,1130
2209,114.123417,22.568873,5,0,5,1130
2210,114.123481,22.59271,1,0,1,1164
2211,114.12361,22.54147,4,0,4,106
2212,114.123727,22.551652,18,0,18,105
2213,114.123872,22.594177,6,0,6,1164
2214,114.124021,22.587754,6,0,6,1138
2215,114.124197,22.575963,6,0,6,1134
2216,114.124312,22.669333,12,0,12,781
2217,114.124387,22.566256,6,0,6,1130
2218,114.124433,22.696008,6,0,6,809
2219,114.124449,22.596638,2,0,2,1164
2220,114.124469,22.541225,12,0,12,106
2221,114.124529,22.551752,6,0,6,105
2222,114.124673,22.609673,5,0,5,1166
2223,114.124704,22.667527,97,0,97,782
2224,114.124796,22.594572,4,0,4,1164
2225,114.124909,22.611117,6,0,6,799
2226,114.124912,22.537577,6,0,6,1119
2227,114.124983,22.587633,10,0,10,1137
2228,114.124993,22.641906,40,0,40,804
2229,114.124993,22.641906,40,0,40,804
2230,114.125009,22.576101,6,0,6,1134
2231,114.125015,22.550237,6,0,6,105
2232,114.125083,22.55104,7,0,7,105
2233,114.125263,22.591877,0,2,2,1167
2234,114.125288,22.538149,5,0,5,106
2235,114.125373,22.5775,6,0,6,1137
2236,114.125901,22.614035,12,0,12,969
2237,114.126081,22.577473,6,0,6,1137
2238,114.126209,22.602562,12,0,12,1166
2239,114.126261,22.592606,0,4,4,1167
2240,114.126329,22.578417,6,0,6,1137
2241,114.126468,22.565746,6,0,6,111
2242,114.126695,22.540041,12,0,12,107
2243,114.126728,22.562855,6,0,6,111
2244,114.126831,22.590117,10,0,10,1167
2245,114.126909,22.598395,8,0,8,1164
2246,114.126979,22.576912,6,0,6,1134
2247,114.126986,22.610517,2,0,2,1166
2248,114.126988,22.602994,5,0,5,1166
2249,114.126998,22.573115,12,0,12,1134
2250,114.127054,22.543792,2,0,2,107
2251,114.127089,22.56704,6,0,6,111
2252,114.127111,22.550273,6,0,6,108
2253,114.127148,22.553301,6,0,6,108
2254,114.127152,22.612619,6,0,6,969
2255,114.127307,22.5652,9,0,9,111
2256,114.1275,22.549992,6,0,6,108
2257,114.127579,22.625121,14,0,14,969
2258,114.127665,22.53786,9,0,9,107
2259,114.127726,22.597976,12,0,12,1164
2260,114.127763,22.567324,11,0,11,111
2261,114.127911,22.593046,3,0,3,1167
2262,114.127926,22.577798,4,0,4,1137
2263,114.127957,22.598743,8,0,8,1164
2264,114.12807,22.570852,10,0,10,111
2265,114.12822,22.570986,12,0,12,111
2266,114.128365,22.547337,6,0,6,107
2267,114.128481,22.571743,10,0,10,1134
2268,114.128721,22.623946,12,0,12,969
2269,114.128861,22.598809,15,0,15,1164
2270,114.129022,22.572176,6,0,6,1134
2271,114.129048,22.56207,6,0,6,111
2272,114.129235,22.559604,6,0,6,111
2273,114.129661,22.697634,10,0,10,786
2274,114.129702,22.573866,6,0,6,1134
2275,114.129753,22.610624,6,0,6,1166
2276,114.129981,22.540382,12,0,12,107
2277,114.130016,22.602071,22,0,22,1166
2278,114.130084,22.55229,9,0,9,108
2279,114.130265,22.551492,6,0,6,108
2280,114.130297,22.586247,4,0,4,1135
2281,114.130425,22.624973,6,0,6,969
2282,114.130531,22.548873,6,0,6,107
2283,114.130863,22.593816,13,0,13,1167
2284,114.131059,22.551252,6,0,6,108
2285,114.13163,22.607267,40,0,40,1166
2286,114.13163,22.607267,40,0,40,1166
2287,114.131835,22.594494,24,0,24,1167
2288,114.131896,22.541298,12,0,12,107
2289,114.132008,22.591237,24,0,24,1167
2290,114.132647,22.566642,4,0,4,111
2291,114.13345,22.546389,5,2,7,107
2292,114.13345,22.546389,5,2,7,107
2293,114.134147,22.574122,6,0,6,1134
2294,114.134172,22.582067,12,0,12,1135
2295,114.134341,22.700154,10,0,10,777
2296,114.135152,22.606852,11,0,11,1166
2297,114.135157,22.681539,0,8,8,784
2298,114.135157,22.681539,0,8,8,784
2299,114.135713,22.54308,8,0,8,107
2300,114.135737,22.606588,6,0,6,1166
2301,114.13591,22.646368,0,7,7,804
2302,114.135914,22.546632,11,0,11,110
2303,114.135914,22.546632,11,0,11,110
2304,114.136194,22.625702,18,0,18,972
2305,114.136688,22.578378,6,0,6,1135
2306,114.137044,22.583252,12,0,12,1135
2307,114.137048,22.62608,10,0,10,972
2308,114.137096,22.626471,10,0,10,972
