pile_id,power,pileType,station_id
13780031.0,7.0,AC,1378.0
13780032.0,7.0,AC,1378.0
13780033.0,7.0,AC,1378.0
13780034.0,7.0,AC,1378.0
13780035.0,7.0,AC,1378.0
13780036.0,7.0,AC,1378.0
13780037.0,7.0,AC,1378.0
13780038.0,7.0,AC,1378.0
13780039.0,7.0,AC,1378.0
13780040.0,7.0,AC,1378.0
13780041.0,7.0,AC,1378.0
13780042.0,7.0,AC,1378.0
13780043.0,7.0,AC,1378.0
13780044.0,60.0,DC,1378.0
13780045.0,7.0,AC,1378.0
13780046.0,7.0,AC,1378.0
13780047.0,7.0,AC,1378.0
13780048.0,7.0,AC,1378.0
13780049.0,60.0,DC,1378.0
13780050.0,60.0,DC,1378.0
13780051.0,60.0,DC,1378.0
13780052.0,7.0,AC,1378.0
13780053.0,7.0,AC,1378.0
13780054.0,7.0,AC,1378.0
13780055.0,7.0,AC,1378.0
13780056.0,7.0,AC,1378.0
13780057.0,7.0,AC,1378.0
13780058.0,7.0,AC,1378.0
13780059.0,7.0,AC,1378.0
13780060.0,7.0,AC,1378.0
13780061.0,7.0,AC,1378.0
13780062.0,7.0,AC,1378.0
13780063.0,7.0,AC,1378.0
13780064.0,7.0,AC,1378.0
13780065.0,7.0,AC,1378.0
13780066.0,7.0,AC,1378.0
13780067.0,7.0,AC,1378.0
13780068.0,7.0,AC,1378.0
13780069.0,7.0,AC,1378.0
13780070.0,60.0,DC,1378.0
13780071.0,7.0,AC,1378.0
13780072.0,7.0,AC,1378.0
13800001.0,7.0,AC,1380.0
13800002.0,7.0,AC,1380.0
13800003.0,7.0,AC,1380.0
13800004.0,7.0,AC,1380.0
13800005.0,7.0,AC,1380.0
13800006.0,7.0,AC,1380.0
13800007.0,7.0,AC,1380.0
13800008.0,7.0,AC,1380.0
13800009.0,7.0,AC,1380.0
13800010.0,7.0,AC,1380.0
13800011.0,7.0,AC,1380.0
13800012.0,7.0,AC,1380.0
13800013.0,7.0,AC,1380.0
13800014.0,7.0,AC,1380.0
13800015.0,7.0,AC,1380.0
13800016.0,7.0,AC,1380.0
13800017.0,7.0,AC,1380.0
13800018.0,7.0,AC,1380.0
13800019.0,7.0,AC,1380.0
13800020.0,7.0,AC,1380.0
13800021.0,7.0,AC,1380.0
13800022.0,7.0,AC,1380.0
13800023.0,7.0,AC,1380.0
13800024.0,7.0,AC,1380.0
13800025.0,7.0,AC,1380.0
13800026.0,7.0,AC,1380.0
13800027.0,7.0,AC,1380.0
13800028.0,7.0,AC,1380.0
13800029.0,7.0,AC,1380.0
13800030.0,7.0,AC,1380.0
13800031.0,7.0,AC,1380.0
13800032.0,7.0,AC,1380.0
13800033.0,7.0,AC,1380.0
13800034.0,7.0,AC,1380.0
13800035.0,7.0,AC,1380.0
13800036.0,7.0,AC,1380.0
13800037.0,7.0,AC,1380.0
13800038.0,7.0,AC,1380.0
13800039.0,7.0,AC,1380.0
13800040.0,7.0,AC,1380.0
13800041.0,7.0,AC,1380.0
13800042.0,7.0,AC,1380.0
13800043.0,7.0,AC,1380.0
13800044.0,7.0,AC,1380.0
13800045.0,7.0,AC,1380.0
13800046.0,7.0,AC,1380.0
13800047.0,7.0,AC,1380.0
13800048.0,7.0,AC,1380.0
13800049.0,7.0,AC,1380.0
13800050.0,7.0,AC,1380.0
13800051.0,7.0,AC,1380.0
13800052.0,7.0,AC,1380.0
13800053.0,7.0,AC,1380.0
13800054.0,7.0,AC,1380.0
13800055.0,7.0,AC,1380.0
13800056.0,7.0,AC,1380.0
13800057.0,7.0,AC,1380.0
13800058.0,7.0,AC,1380.0
13800059.0,7.0,AC,1380.0
13800060.0,7.0,AC,1380.0
13800061.0,7.0,AC,1380.0
13800062.0,7.0,AC,1380.0
13800063.0,7.0,AC,1380.0
13800064.0,7.0,AC,1380.0
13800065.0,7.0,AC,1380.0
13800066.0,7.0,AC,1380.0
13800067.0,7.0,AC,1380.0
13800068.0,7.0,AC,1380.0
13800069.0,7.0,AC,1380.0
13800070.0,7.0,AC,1380.0
13800071.0,7.0,AC,1380.0
13800072.0,7.0,AC,1380.0
13800073.0,7.0,AC,1380.0
13800074.0,7.0,AC,1380.0
13800075.0,7.0,AC,1380.0
13800076.0,7.0,AC,1380.0
13800077.0,7.0,AC,1380.0
13800078.0,7.0,AC,1380.0
13800079.0,7.0,AC,1380.0
13800080.0,7.0,AC,1380.0
13800081.0,7.0,AC,1380.0
13800082.0,7.0,AC,1380.0
13800083.0,7.0,AC,1380.0
13800084.0,7.0,AC,1380.0
13800085.0,7.0,AC,1380.0
13800086.0,7.0,AC,1380.0
13800087.0,7.0,AC,1380.0
13800088.0,7.0,AC,1380.0
13800089.0,7.0,AC,1380.0
13800090.0,7.0,AC,1380.0
13800091.0,7.0,AC,1380.0
13800092.0,7.0,AC,1380.0
13800093.0,7.0,AC,1380.0
13800094.0,7.0,AC,1380.0
13800095.0,7.0,AC,1380.0
13800096.0,7.0,AC,1380.0
13800097.0,7.0,AC,1380.0
13800098.0,7.0,AC,1380.0
13800099.0,7.0,AC,1380.0
13800100.0,7.0,AC,1380.0
13800101.0,7.0,AC,1380.0
13800102.0,7.0,AC,1380.0
13800103.0,7.0,AC,1380.0
13800104.0,7.0,AC,1380.0
13800105.0,7.0,AC,1380.0
13800106.0,7.0,AC,1380.0
13800107.0,7.0,AC,1380.0
13800108.0,7.0,AC,1380.0
13800109.0,7.0,AC,1380.0
13800110.0,7.0,AC,1380.0
13800111.0,7.0,AC,1380.0
13800112.0,7.0,AC,1380.0
13800113.0,7.0,AC,1380.0
13800114.0,7.0,AC,1380.0
13800115.0,7.0,AC,1380.0
13800116.0,7.0,AC,1380.0
13800117.0,7.0,AC,1380.0
13800118.0,7.0,AC,1380.0
13800119.0,7.0,AC,1380.0
13800120.0,7.0,AC,1380.0
13800121.0,7.0,AC,1380.0
13800122.0,7.0,AC,1380.0
13800123.0,7.0,AC,1380.0
13820001.0,3.5,AC,1382.0
13830001.0,3.5,AC,1383.0
13830002.0,3.5,AC,1383.0
13830003.0,3.5,AC,1383.0
13830004.0,3.5,AC,1383.0
13830005.0,3.5,AC,1383.0
13830006.0,3.5,AC,1383.0
13830007.0,3.5,AC,1383.0
13830008.0,3.5,AC,1383.0
13830009.0,3.5,AC,1383.0
13830010.0,3.5,AC,1383.0
13830011.0,3.5,AC,1383.0
13830012.0,3.5,AC,1383.0
13830013.0,3.5,AC,1383.0
13830014.0,3.5,AC,1383.0
13830015.0,3.5,AC,1383.0
13830016.0,3.5,AC,1383.0
13840001.0,7.0,AC,1384.0
13840002.0,7.0,AC,1384.0
13840003.0,7.0,AC,1384.0
13840004.0,7.0,AC,1384.0
13840005.0,7.0,AC,1384.0
13840006.0,7.0,AC,1384.0
13840007.0,7.0,AC,1384.0
13840008.0,7.0,AC,1384.0
13840009.0,7.0,AC,1384.0
13860001.0,7.0,AC,1386.0
13870001.0,7.0,AC,1387.0
13870002.0,7.0,AC,1387.0
13870003.0,7.0,AC,1387.0
13870004.0,7.0,AC,1387.0
13870005.0,7.0,AC,1387.0
13870006.0,7.0,AC,1387.0
13880001.0,7.0,AC,1388.0
13880002.0,7.0,AC,1388.0
13880003.0,7.0,AC,1388.0
13880004.0,7.0,AC,1388.0
13880005.0,7.0,AC,1388.0
13880006.0,7.0,AC,1388.0
13890001.0,7.0,AC,1389.0
13890002.0,7.0,AC,1389.0
13890003.0,7.0,AC,1389.0
13890004.0,7.0,AC,1389.0
13890005.0,7.0,AC,1389.0
13890006.0,7.0,AC,1389.0
13890007.0,7.0,AC,1389.0
13890008.0,7.0,AC,1389.0
13890009.0,7.0,AC,1389.0
13890010.0,7.0,AC,1389.0
13890011.0,7.0,AC,1389.0
13890012.0,7.0,AC,1389.0
13890013.0,7.0,AC,1389.0
13890014.0,7.0,AC,1389.0
13890015.0,7.0,AC,1389.0
13900001.0,7.0,AC,1390.0
13900002.0,7.0,AC,1390.0
13900003.0,7.0,AC,1390.0
13900004.0,7.0,AC,1390.0
13900005.0,7.0,AC,1390.0
13900006.0,7.0,AC,1390.0
13900007.0,7.0,AC,1390.0
13900008.0,7.0,AC,1390.0
13900009.0,7.0,AC,1390.0
13900010.0,7.0,AC,1390.0
13910001.0,7.0,AC,1391.0
13910002.0,7.0,AC,1391.0
13910003.0,7.0,AC,1391.0
13910004.0,7.0,AC,1391.0
13910005.0,7.0,AC,1391.0
13910006.0,7.0,AC,1391.0
13920001.0,3.5,AC,1392.0
13920002.0,3.5,AC,1392.0
13920003.0,3.5,AC,1392.0
13920004.0,3.5,AC,1392.0
13920005.0,3.5,AC,1392.0
13920006.0,3.5,AC,1392.0
13920007.0,3.5,AC,1392.0
13920008.0,3.5,AC,1392.0
13920009.0,3.5,AC,1392.0
13920010.0,3.5,AC,1392.0
13920011.0,3.5,AC,1392.0
13920012.0,3.5,AC,1392.0
13930001.0,7.0,AC,1393.0
13930002.0,7.0,AC,1393.0
13930003.0,7.0,AC,1393.0
13930004.0,7.0,AC,1393.0
13930005.0,7.0,AC,1393.0
13930006.0,7.0,AC,1393.0
13930007.0,7.0,AC,1393.0
13930008.0,7.0,AC,1393.0
13930009.0,7.0,AC,1393.0
13930010.0,7.0,AC,1393.0
13930011.0,7.0,AC,1393.0
13930012.0,7.0,AC,1393.0
13930013.0,7.0,AC,1393.0
13930014.0,7.0,AC,1393.0
13930015.0,7.0,AC,1393.0
13930016.0,7.0,AC,1393.0
13930017.0,7.0,AC,1393.0
13930018.0,7.0,AC,1393.0
13930019.0,7.0,AC,1393.0
13930020.0,7.0,AC,1393.0
13930021.0,7.0,AC,1393.0
13930022.0,7.0,AC,1393.0
13930023.0,7.0,AC,1393.0
13930024.0,7.0,AC,1393.0
13930025.0,7.0,AC,1393.0
13960001.0,3.5,AC,1396.0
13960002.0,3.5,AC,1396.0
13960003.0,3.5,AC,1396.0
13970001.0,7.0,AC,1397.0
13970002.0,7.0,AC,1397.0
13970003.0,7.0,AC,1397.0
13970004.0,7.0,AC,1397.0
13970005.0,7.0,AC,1397.0
13980001.0,7.0,AC,1398.0
13980002.0,7.0,AC,1398.0
13980003.0,7.0,AC,1398.0
13980004.0,7.0,AC,1398.0
13980005.0,7.0,AC,1398.0
13980006.0,7.0,AC,1398.0
13990001.0,3.5,AC,1399.0
13990002.0,3.5,AC,1399.0
13990003.0,3.5,AC,1399.0
13990004.0,3.5,AC,1399.0
13990005.0,3.5,AC,1399.0
13990006.0,3.5,AC,1399.0
13990007.0,3.5,AC,1399.0
13990008.0,3.5,AC,1399.0
13990009.0,3.5,AC,1399.0
13990010.0,3.5,AC,1399.0
13990011.0,3.5,AC,1399.0
13990012.0,3.5,AC,1399.0
14000001.0,7.0,AC,1400.0
14000002.0,7.0,AC,1400.0
14000003.0,7.0,AC,1400.0
14000004.0,7.0,AC,1400.0
14000005.0,7.0,AC,1400.0
14000006.0,7.0,AC,1400.0
14010001.0,3.5,AC,1401.0
14010002.0,3.5,AC,1401.0
14010003.0,3.5,AC,1401.0
14010004.0,3.5,AC,1401.0
14010005.0,3.5,AC,1401.0
14010006.0,3.5,AC,1401.0
14010007.0,3.5,AC,1401.0
14010008.0,3.5,AC,1401.0
14010009.0,3.5,AC,1401.0
14010010.0,3.5,AC,1401.0
14010011.0,3.5,AC,1401.0
14010012.0,3.5,AC,1401.0
14010013.0,3.5,AC,1401.0
14010014.0,3.5,AC,1401.0
14010015.0,7.0,AC,1401.0
14010016.0,7.0,AC,1401.0
14010017.0,7.0,AC,1401.0
14010018.0,7.0,AC,1401.0
14010019.0,3.5,AC,1401.0
14010020.0,3.5,AC,1401.0
14010021.0,7.0,AC,1401.0
14010022.0,7.0,AC,1401.0
14010023.0,7.0,AC,1401.0
14010024.0,3.5,AC,1401.0
14010025.0,7.0,AC,1401.0
14010026.0,7.0,AC,1401.0
14010027.0,7.0,AC,1401.0
14010028.0,7.0,AC,1401.0
14010029.0,7.0,AC,1401.0
14010030.0,7.0,AC,1401.0
14010031.0,7.0,AC,1401.0
14010032.0,7.0,AC,1401.0
14010033.0,7.0,AC,1401.0
14010034.0,3.5,AC,1401.0
14020001.0,3.5,AC,1402.0
14020002.0,3.5,AC,1402.0
14020003.0,3.5,AC,1402.0
14030001.0,150.0,DC,1403.0
14030002.0,150.0,DC,1403.0
14030003.0,150.0,DC,1403.0
14030004.0,150.0,DC,1403.0
14030005.0,150.0,DC,1403.0
14030006.0,150.0,DC,1403.0
14050001.0,7.0,AC,1405.0
14050002.0,7.0,AC,1405.0
14050003.0,7.0,AC,1405.0
14050004.0,7.0,AC,1405.0
14050005.0,7.0,AC,1405.0
14050006.0,7.0,AC,1405.0
14050007.0,7.0,AC,1405.0
14050008.0,7.0,AC,1405.0
14050009.0,7.0,AC,1405.0
14050010.0,7.0,AC,1405.0
14050011.0,7.0,AC,1405.0
14050012.0,7.0,AC,1405.0
14050013.0,7.0,AC,1405.0
14050014.0,7.0,AC,1405.0
14050015.0,7.0,AC,1405.0
14050016.0,7.0,AC,1405.0
14050017.0,7.0,AC,1405.0
14050018.0,7.0,AC,1405.0
14050019.0,7.0,AC,1405.0
14050020.0,7.0,AC,1405.0
14050021.0,7.0,AC,1405.0
14050022.0,7.0,AC,1405.0
14050023.0,7.0,AC,1405.0
14050024.0,7.0,AC,1405.0
14070001.0,3.5,AC,1407.0
14070002.0,3.5,AC,1407.0
14070003.0,3.5,AC,1407.0
14080001.0,120.0,DC,1408.0
14080002.0,120.0,DC,1408.0
14080003.0,120.0,DC,1408.0
14080004.0,120.0,DC,1408.0
14080005.0,120.0,DC,1408.0
14080006.0,120.0,DC,1408.0
14080007.0,120.0,DC,1408.0
14080008.0,120.0,DC,1408.0
14080009.0,120.0,DC,1408.0
14080010.0,120.0,DC,1408.0
14090001.0,7.0,AC,1409.0
14090002.0,7.0,AC,1409.0
14090003.0,7.0,AC,1409.0
14090004.0,7.0,AC,1409.0
14090005.0,7.0,AC,1409.0
14090006.0,7.0,AC,1409.0
14090007.0,7.0,AC,1409.0
14090008.0,7.0,AC,1409.0
14090009.0,7.0,AC,1409.0
14090010.0,7.0,AC,1409.0
14090011.0,7.0,AC,1409.0
14090012.0,7.0,AC,1409.0
14100001.0,3.5,AC,1410.0
14100002.0,3.5,AC,1410.0
14100003.0,3.5,AC,1410.0
14100004.0,3.5,AC,1410.0
14100005.0,3.5,AC,1410.0
14100006.0,3.5,AC,1410.0
14110001.0,7.0,AC,1411.0
14110002.0,7.0,AC,1411.0
14110003.0,7.0,AC,1411.0
14110004.0,7.0,AC,1411.0
14110005.0,7.0,AC,1411.0
14110006.0,7.0,AC,1411.0
14120001.0,7.0,AC,1412.0
14120002.0,7.0,AC,1412.0
14120003.0,7.0,AC,1412.0
14120004.0,7.0,AC,1412.0
14120005.0,7.0,AC,1412.0
14120006.0,7.0,AC,1412.0
14120007.0,7.0,AC,1412.0
14120008.0,7.0,AC,1412.0
14120009.0,7.0,AC,1412.0
14120010.0,7.0,AC,1412.0
14120011.0,7.0,AC,1412.0
14120012.0,7.0,AC,1412.0
14130001.0,7.0,AC,1413.0
14130002.0,7.0,AC,1413.0
14130003.0,7.0,AC,1413.0
14130004.0,7.0,AC,1413.0
14130005.0,7.0,AC,1413.0
14130006.0,7.0,AC,1413.0
14140001.0,7.0,AC,1414.0
14140002.0,7.0,AC,1414.0
14140003.0,7.0,AC,1414.0
14140004.0,7.0,AC,1414.0
14140005.0,7.0,AC,1414.0
14140006.0,7.0,AC,1414.0
14150001.0,7.0,AC,1415.0
14150002.0,7.0,AC,1415.0
14150003.0,7.0,AC,1415.0
14150004.0,7.0,AC,1415.0
14150005.0,7.0,AC,1415.0
14150006.0,7.0,AC,1415.0
14150007.0,7.0,AC,1415.0
14150008.0,7.0,AC,1415.0
14150009.0,7.0,AC,1415.0
14150010.0,7.0,AC,1415.0
14150011.0,7.0,AC,1415.0
14150012.0,7.0,AC,1415.0
14160001.0,7.0,AC,1416.0
14160002.0,7.0,AC,1416.0
14160003.0,7.0,AC,1416.0
14160004.0,7.0,AC,1416.0
14160005.0,7.0,AC,1416.0
14160006.0,7.0,AC,1416.0
14160007.0,7.0,AC,1416.0
14160008.0,7.0,AC,1416.0
14160009.0,7.0,AC,1416.0
14160010.0,7.0,AC,1416.0
14160011.0,7.0,AC,1416.0
14160012.0,7.0,AC,1416.0
14170001.0,7.0,AC,1417.0
14170002.0,7.0,AC,1417.0
14170003.0,7.0,AC,1417.0
14170004.0,7.0,AC,1417.0
14170005.0,7.0,AC,1417.0
14170006.0,7.0,AC,1417.0
14180001.0,7.0,AC,1418.0
14180002.0,7.0,AC,1418.0
14180003.0,7.0,AC,1418.0
14180004.0,3.5,AC,1418.0
14180005.0,7.0,AC,1418.0
14190001.0,7.0,AC,1419.0
14190002.0,7.0,AC,1419.0
14190003.0,7.0,AC,1419.0
14190004.0,7.0,AC,1419.0
14190005.0,7.0,AC,1419.0
14190006.0,7.0,AC,1419.0
14190007.0,7.0,AC,1419.0
14190008.0,7.0,AC,1419.0
14190009.0,7.0,AC,1419.0
14190010.0,7.0,AC,1419.0
14190011.0,7.0,AC,1419.0
14190012.0,7.0,AC,1419.0
14190013.0,7.0,AC,1419.0
14190014.0,7.0,AC,1419.0
14190015.0,7.0,AC,1419.0
14190016.0,7.0,AC,1419.0
14190017.0,7.0,AC,1419.0
14190018.0,7.0,AC,1419.0
14190019.0,7.0,AC,1419.0
14190020.0,7.0,AC,1419.0
14190021.0,7.0,AC,1419.0
14190022.0,7.0,AC,1419.0
14190023.0,7.0,AC,1419.0
14190024.0,7.0,AC,1419.0
14190025.0,7.0,AC,1419.0
14190026.0,7.0,AC,1419.0
14190027.0,7.0,AC,1419.0
14190028.0,7.0,AC,1419.0
14190029.0,7.0,AC,1419.0
14190030.0,7.0,AC,1419.0
14190031.0,7.0,AC,1419.0
14190032.0,7.0,AC,1419.0
14190033.0,7.0,AC,1419.0
14190034.0,7.0,AC,1419.0
14190035.0,7.0,AC,1419.0
14190036.0,7.0,AC,1419.0
14200001.0,7.0,AC,1420.0
14200002.0,7.0,AC,1420.0
14200003.0,7.0,AC,1420.0
14200004.0,7.0,AC,1420.0
14200005.0,7.0,AC,1420.0
14200006.0,7.0,AC,1420.0
14200007.0,7.0,AC,1420.0
14200008.0,7.0,AC,1420.0
14200009.0,7.0,AC,1420.0
14200010.0,7.0,AC,1420.0
14200011.0,7.0,AC,1420.0
14200012.0,7.0,AC,1420.0
14200013.0,7.0,AC,1420.0
14200014.0,7.0,AC,1420.0
14200015.0,7.0,AC,1420.0
14200016.0,7.0,AC,1420.0
14200017.0,7.0,AC,1420.0
14200018.0,7.0,AC,1420.0
14200019.0,7.0,AC,1420.0
14200020.0,7.0,AC,1420.0
14200021.0,7.0,AC,1420.0
14200022.0,7.0,AC,1420.0
14200023.0,7.0,AC,1420.0
14200024.0,7.0,AC,1420.0
14200025.0,7.0,AC,1420.0
14200026.0,7.0,AC,1420.0
14200027.0,7.0,AC,1420.0
14200028.0,7.0,AC,1420.0
14200029.0,7.0,AC,1420.0
14200030.0,7.0,AC,1420.0
14200031.0,7.0,AC,1420.0
14200032.0,7.0,AC,1420.0
14200033.0,7.0,AC,1420.0
14200034.0,7.0,AC,1420.0
14200035.0,7.0,AC,1420.0
14200036.0,7.0,AC,1420.0
14200037.0,7.0,AC,1420.0
14200038.0,7.0,AC,1420.0
14200039.0,7.0,AC,1420.0
14200040.0,7.0,AC,1420.0
14200041.0,7.0,AC,1420.0
14210001.0,7.0,AC,1421.0
14210002.0,7.0,AC,1421.0
14210003.0,7.0,AC,1421.0
14210004.0,7.0,AC,1421.0
14210005.0,7.0,AC,1421.0
14210006.0,7.0,AC,1421.0
14210007.0,7.0,AC,1421.0
14210008.0,7.0,AC,1421.0
14210009.0,7.0,AC,1421.0
14210010.0,7.0,AC,1421.0
14210011.0,7.0,AC,1421.0
14210012.0,7.0,AC,1421.0
14210013.0,7.0,AC,1421.0
14210014.0,7.0,AC,1421.0
14210015.0,7.0,AC,1421.0
14210016.0,7.0,AC,1421.0
14210017.0,7.0,AC,1421.0
14210018.0,7.0,AC,1421.0
14210019.0,7.0,AC,1421.0
14210020.0,7.0,AC,1421.0
14210021.0,7.0,AC,1421.0
14210022.0,7.0,AC,1421.0
14210023.0,7.0,AC,1421.0
14210024.0,7.0,AC,1421.0
14210025.0,7.0,AC,1421.0
14210026.0,7.0,AC,1421.0
14230001.0,7.0,AC,1423.0
14230002.0,7.0,AC,1423.0
14230003.0,7.0,AC,1423.0
14230004.0,7.0,AC,1423.0
14230005.0,7.0,AC,1423.0
14230006.0,7.0,AC,1423.0
14230007.0,7.0,AC,1423.0
14230008.0,7.0,AC,1423.0
14230009.0,7.0,AC,1423.0
14230010.0,7.0,AC,1423.0
14230011.0,7.0,AC,1423.0
14230012.0,7.0,AC,1423.0
14240001.0,7.0,AC,1424.0
14240002.0,7.0,AC,1424.0
14240003.0,7.0,AC,1424.0
14250001.0,7.0,AC,1425.0
14250002.0,7.0,AC,1425.0
14250003.0,7.0,AC,1425.0
14250004.0,7.0,AC,1425.0
14250005.0,7.0,AC,1425.0
14250006.0,7.0,AC,1425.0
14250007.0,7.0,AC,1425.0
14250008.0,7.0,AC,1425.0
14250009.0,7.0,AC,1425.0
14250010.0,7.0,AC,1425.0
14260001.0,7.0,AC,1426.0
14260002.0,7.0,AC,1426.0
14260003.0,7.0,AC,1426.0
14260004.0,7.0,AC,1426.0
14260005.0,7.0,AC,1426.0
14260006.0,7.0,AC,1426.0
14260007.0,7.0,AC,1426.0
14260008.0,7.0,AC,1426.0
14260009.0,7.0,AC,1426.0
14260010.0,7.0,AC,1426.0
14260011.0,7.0,AC,1426.0
14260012.0,7.0,AC,1426.0
14260013.0,7.0,AC,1426.0
14260014.0,7.0,AC,1426.0
14260015.0,7.0,AC,1426.0
14260016.0,7.0,AC,1426.0
14260017.0,7.0,AC,1426.0
14260018.0,7.0,AC,1426.0
14260019.0,7.0,AC,1426.0
14260020.0,7.0,AC,1426.0
14260021.0,7.0,AC,1426.0
14260022.0,7.0,AC,1426.0
14260023.0,7.0,AC,1426.0
14280001.0,7.0,AC,1428.0
14280002.0,7.0,AC,1428.0
14280003.0,7.0,AC,1428.0
14280004.0,7.0,AC,1428.0
14280005.0,7.0,AC,1428.0
14280006.0,7.0,AC,1428.0
14280007.0,7.0,AC,1428.0
14280008.0,7.0,AC,1428.0
14280009.0,7.0,AC,1428.0
14280010.0,7.0,AC,1428.0
14280011.0,7.0,AC,1428.0
14280012.0,7.0,AC,1428.0
14280013.0,7.0,AC,1428.0
14280014.0,7.0,AC,1428.0
14280015.0,7.0,AC,1428.0
14280016.0,7.0,AC,1428.0
14280017.0,7.0,AC,1428.0
14290001.0,7.0,AC,1429.0
14290002.0,7.0,AC,1429.0
14290003.0,7.0,AC,1429.0
14290004.0,7.0,AC,1429.0
14290005.0,7.0,AC,1429.0
14290006.0,7.0,AC,1429.0
14300001.0,7.0,AC,1430.0
14300002.0,7.0,AC,1430.0
14300003.0,7.0,AC,1430.0
14300004.0,7.0,AC,1430.0
14300005.0,7.0,AC,1430.0
14300006.0,7.0,AC,1430.0
14300007.0,7.0,AC,1430.0
14300008.0,7.0,AC,1430.0
14300009.0,7.0,AC,1430.0
14300010.0,7.0,AC,1430.0
14300011.0,7.0,AC,1430.0
14300012.0,7.0,AC,1430.0
14300013.0,7.0,AC,1430.0
14300014.0,7.0,AC,1430.0
14300015.0,7.0,AC,1430.0
14300016.0,7.0,AC,1430.0
14300017.0,7.0,AC,1430.0
14300018.0,7.0,AC,1430.0
14300019.0,7.0,AC,1430.0
14300020.0,7.0,AC,1430.0
14300021.0,7.0,AC,1430.0
14300022.0,7.0,AC,1430.0
14300023.0,7.0,AC,1430.0
14300024.0,7.0,AC,1430.0
14300025.0,7.0,AC,1430.0
14300026.0,7.0,AC,1430.0
14300027.0,7.0,AC,1430.0
14300028.0,7.0,AC,1430.0
14300029.0,7.0,AC,1430.0
14300030.0,7.0,AC,1430.0
14300031.0,7.0,AC,1430.0
14300032.0,7.0,AC,1430.0
14300033.0,7.0,AC,1430.0
14300034.0,7.0,AC,1430.0
14300035.0,7.0,AC,1430.0
14300036.0,7.0,AC,1430.0
14300037.0,7.0,AC,1430.0
14300038.0,7.0,AC,1430.0
14300039.0,7.0,AC,1430.0
14300040.0,7.0,AC,1430.0
14300041.0,7.0,AC,1430.0
14300042.0,7.0,AC,1430.0
14300043.0,7.0,AC,1430.0
14300044.0,7.0,AC,1430.0
14300045.0,7.0,AC,1430.0
14300046.0,7.0,AC,1430.0
14300047.0,7.0,AC,1430.0
14300048.0,7.0,AC,1430.0
14300049.0,7.0,AC,1430.0
14300050.0,7.0,AC,1430.0
14300051.0,7.0,AC,1430.0
14300052.0,7.0,AC,1430.0
14300053.0,7.0,AC,1430.0
14300054.0,7.0,AC,1430.0
14300055.0,7.0,AC,1430.0
14300056.0,7.0,AC,1430.0
14300057.0,7.0,AC,1430.0
14300058.0,7.0,AC,1430.0
14300059.0,7.0,AC,1430.0
14300060.0,7.0,AC,1430.0
14300061.0,7.0,AC,1430.0
14300062.0,7.0,AC,1430.0
14300063.0,7.0,AC,1430.0
14300064.0,7.0,AC,1430.0
14300065.0,7.0,AC,1430.0
14300066.0,7.0,AC,1430.0
14300067.0,7.0,AC,1430.0
14300068.0,7.0,AC,1430.0
14300069.0,7.0,AC,1430.0
14300070.0,7.0,AC,1430.0
14300071.0,7.0,AC,1430.0
14300072.0,7.0,AC,1430.0
14300073.0,7.0,AC,1430.0
14300074.0,7.0,AC,1430.0
14300075.0,7.0,AC,1430.0
14300076.0,7.0,AC,1430.0
14310001.0,7.0,AC,1431.0
14310002.0,7.0,AC,1431.0
14310003.0,7.0,AC,1431.0
14310004.0,7.0,AC,1431.0
14310005.0,7.0,AC,1431.0
14310006.0,7.0,AC,1431.0
14330001.0,7.0,AC,1433.0
14330002.0,7.0,AC,1433.0
14330003.0,7.0,AC,1433.0
14330004.0,7.0,AC,1433.0
14340001.0,84.0,AC,1434.0
14340002.0,84.0,DC,1434.0
14340003.0,120.0,DC,1434.0
14340004.0,84.0,DC,1434.0
14340005.0,84.0,AC,1434.0
14340006.0,84.0,DC,1434.0
14340007.0,120.0,DC,1434.0
14340008.0,120.0,DC,1434.0
14340009.0,120.0,DC,1434.0
14340010.0,120.0,DC,1434.0
14340011.0,240.0,DC,1434.0
14340012.0,240.0,DC,1434.0
14340013.0,84.0,AC,1434.0
14340014.0,120.0,DC,1434.0
14340015.0,240.0,DC,1434.0
14340016.0,240.0,DC,1434.0
14340017.0,240.0,DC,1434.0
14340018.0,240.0,DC,1434.0
14340019.0,240.0,DC,1434.0
14340020.0,240.0,DC,1434.0
14340021.0,240.0,DC,1434.0
14340022.0,240.0,DC,1434.0
14340023.0,84.0,AC,1434.0
14340024.0,84.0,AC,1434.0
14340025.0,84.0,DC,1434.0
14340026.0,84.0,AC,1434.0
14340027.0,84.0,DC,1434.0
14340028.0,240.0,DC,1434.0
14340029.0,240.0,DC,1434.0
14340030.0,240.0,DC,1434.0
14340031.0,240.0,DC,1434.0
14340032.0,240.0,DC,1434.0
14340033.0,240.0,DC,1434.0
14340034.0,84.0,DC,1434.0
14340035.0,240.0,DC,1434.0
14340036.0,84.0,AC,1434.0
14340037.0,84.0,DC,1434.0
14340038.0,84.0,AC,1434.0
14340039.0,84.0,DC,1434.0
14340040.0,240.0,DC,1434.0
14350001.0,7.0,AC,1435.0
14350002.0,7.0,AC,1435.0
14350003.0,7.0,AC,1435.0
14350004.0,3.5,AC,1435.0
14360001.0,7.0,AC,1436.0
14360002.0,60.0,DC,1436.0
14360003.0,120.0,DC,1436.0
14360004.0,120.0,DC,1436.0
14360005.0,60.0,DC,1436.0
